threshold,tp,fp,tn,fn,K,f2,maxat,f1,fold,plus,minus,comment
0.57,5,6,865,35,801,0.146,0.17,0.196,4,7,2,
0.58,5,6,865,35,801,0.146,0.17,0.196,4,7,2,
0.59,5,6,865,35,801,0.146,0.17,0.196,4,7,2,
0.60,4,6,865,36,801,0.118,0.17,0.160,4,7,2,
0.61,4,6,865,36,801,0.118,0.17,0.160,4,7,2,
0.62,4,6,865,36,801,0.118,0.17,0.160,4,7,2,
0.63,4,6,865,36,801,0.118,0.17,0.160,4,7,2,
0.64,4,6,865,36,801,0.118,0.17,0.160,4,7,2,
0.65,4,6,865,36,801,0.118,0.17,0.160,4,7,2,
0.66,4,6,865,36,801,0.118,0.17,0.160,4,7,2,
0.67,1,1,870,39,801,0.031,0.17,0.048,4,7,2,
0.68,1,1,870,39,801,0.031,0.17,0.048,4,7,2,
0.69,1,1,870,39,801,0.031,0.17,0.048,4,7,2,
0.70,1,1,870,39,801,0.031,0.17,0.048,4,7,2,
0.71,1,1,870,39,801,0.031,0.17,0.048,4,7,2,
0.72,1,1,870,39,801,0.031,0.17,0.048,4,7,2,
0.73,1,1,870,39,801,0.031,0.17,0.048,4,7,2,
0.74,1,1,870,39,801,0.031,0.17,0.048,4,7,2,
0.75,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.76,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.77,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.78,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.79,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.80,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.81,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.82,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.83,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.84,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.85,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.86,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.87,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.88,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.89,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.90,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.91,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.92,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.93,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.94,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.95,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.96,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.97,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.98,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
0.99,1,0,871,39,801,0.031,0.17,0.049,4,7,2,
-0.01,40,871,0,0,901,0.187,-0.01,0.084,4,7,2,
0.00,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.01,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.02,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.03,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.04,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.05,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.06,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.07,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.08,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.09,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.10,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.11,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.12,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.13,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.14,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.15,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.16,28,177,694,12,901,0.384,0.00,0.229,4,7,2,
0.17,28,176,695,12,901,0.385,0.17,0.230,4,7,2,
0.18,28,176,695,12,901,0.385,0.17,0.230,4,7,2,
0.19,28,176,695,12,901,0.385,0.17,0.230,4,7,2,
0.20,26,157,714,14,901,0.379,0.17,0.233,4,7,2,
0.21,26,157,714,14,901,0.379,0.17,0.233,4,7,2,
0.22,26,157,714,14,901,0.379,0.17,0.233,4,7,2,
0.23,26,157,714,14,901,0.379,0.17,0.233,4,7,2,
0.24,26,157,714,14,901,0.379,0.17,0.233,4,7,2,
0.25,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.26,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.27,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.28,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.29,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.30,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.31,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.32,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.33,22,115,756,18,901,0.370,0.17,0.249,4,7,2,
0.34,14,50,821,26,901,0.312,0.17,0.269,4,7,2,
0.35,14,50,821,26,901,0.312,0.17,0.269,4,7,2,
0.36,14,50,821,26,901,0.312,0.17,0.269,4,7,2,
0.37,14,50,821,26,901,0.312,0.17,0.269,4,7,2,
0.38,14,50,821,26,901,0.312,0.17,0.269,4,7,2,
0.39,14,50,821,26,901,0.312,0.17,0.269,4,7,2,
0.40,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.41,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.42,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.43,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.44,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.45,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.46,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.47,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.48,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.49,13,45,826,27,901,0.298,0.17,0.265,4,7,2,
0.50,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.51,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.52,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.53,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.54,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.55,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.56,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.57,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.58,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.59,6,6,865,34,901,0.174,0.17,0.231,4,7,2,
0.60,5,6,865,35,901,0.146,0.17,0.196,4,7,2,
0.61,5,6,865,35,901,0.146,0.17,0.196,4,7,2,
0.62,5,6,865,35,901,0.146,0.17,0.196,4,7,2,
0.63,5,6,865,35,901,0.146,0.17,0.196,4,7,2,
0.64,5,6,865,35,901,0.146,0.17,0.196,4,7,2,
0.65,5,6,865,35,901,0.146,0.17,0.196,4,7,2,
0.66,5,6,865,35,901,0.146,0.17,0.196,4,7,2,
0.67,1,1,870,39,901,0.031,0.17,0.048,4,7,2,
0.68,1,1,870,39,901,0.031,0.17,0.048,4,7,2,
0.69,1,1,870,39,901,0.031,0.17,0.048,4,7,2,
0.70,1,1,870,39,901,0.031,0.17,0.048,4,7,2,
0.71,1,1,870,39,901,0.031,0.17,0.048,4,7,2,
0.72,1,1,870,39,901,0.031,0.17,0.048,4,7,2,
0.73,1,1,870,39,901,0.031,0.17,0.048,4,7,2,
0.74,1,1,870,39,901,0.031,0.17,0.048,4,7,2,
0.75,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.76,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.77,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.78,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.79,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.80,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.81,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.82,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.83,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.84,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.85,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.86,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.87,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.88,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.89,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.90,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.91,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.92,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.93,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.94,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.95,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.96,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.97,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.98,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
0.99,1,0,871,39,901,0.031,0.17,0.049,4,7,2,
-0.01,40,871,0,0,1001,0.187,-0.01,0.084,4,7,2,
0.00,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.01,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.02,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.03,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.04,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.05,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.06,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.07,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.08,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.09,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.10,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.11,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.12,28,188,683,12,1001,0.372,0.00,0.219,4,7,2,
0.13,28,187,684,12,1001,0.373,0.13,0.220,4,7,2,
0.14,28,187,684,12,1001,0.373,0.13,0.220,4,7,2,
0.15,28,187,684,12,1001,0.373,0.13,0.220,4,7,2,
0.16,28,187,684,12,1001,0.373,0.13,0.220,4,7,2,
0.17,28,185,686,12,1001,0.375,0.17,0.221,4,7,2,
0.18,28,185,686,12,1001,0.375,0.17,0.221,4,7,2,
0.19,28,185,686,12,1001,0.375,0.17,0.221,4,7,2,
0.20,26,166,705,14,1001,0.369,0.17,0.224,4,7,2,
0.21,26,166,705,14,1001,0.369,0.17,0.224,4,7,2,
0.22,26,166,705,14,1001,0.369,0.17,0.224,4,7,2,
0.23,26,166,705,14,1001,0.369,0.17,0.224,4,7,2,
0.24,26,166,705,14,1001,0.369,0.17,0.224,4,7,2,
0.25,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.26,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.27,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.28,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.29,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.30,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.31,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.32,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.33,22,119,752,18,1001,0.365,0.17,0.243,4,7,2,
0.34,14,54,817,26,1001,0.307,0.17,0.259,4,7,2,
0.35,14,54,817,26,1001,0.307,0.17,0.259,4,7,2,
0.36,14,54,817,26,1001,0.307,0.17,0.259,4,7,2,
0.37,14,54,817,26,1001,0.307,0.17,0.259,4,7,2,
0.38,14,54,817,26,1001,0.307,0.17,0.259,4,7,2,
0.39,14,54,817,26,1001,0.307,0.17,0.259,4,7,2,
0.40,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.41,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.42,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.43,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.44,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.45,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.46,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.47,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.48,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.49,13,48,823,27,1001,0.294,0.17,0.257,4,7,2,
0.50,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.51,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.52,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.53,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.54,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.55,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.56,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.57,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.58,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.59,6,8,863,34,1001,0.172,0.17,0.222,4,7,2,
0.60,5,8,863,35,1001,0.145,0.17,0.189,4,7,2,
0.61,5,8,863,35,1001,0.145,0.17,0.189,4,7,2,
0.62,5,8,863,35,1001,0.145,0.17,0.189,4,7,2,
0.63,5,8,863,35,1001,0.145,0.17,0.189,4,7,2,
0.64,5,8,863,35,1001,0.145,0.17,0.189,4,7,2,
0.65,5,8,863,35,1001,0.145,0.17,0.189,4,7,2,
0.66,5,8,863,35,1001,0.145,0.17,0.189,4,7,2,
0.67,1,1,870,39,1001,0.031,0.17,0.048,4,7,2,
0.68,1,1,870,39,1001,0.031,0.17,0.048,4,7,2,
0.69,1,1,870,39,1001,0.031,0.17,0.048,4,7,2,
0.70,1,1,870,39,1001,0.031,0.17,0.048,4,7,2,
0.71,1,1,870,39,1001,0.031,0.17,0.048,4,7,2,
0.72,1,1,870,39,1001,0.031,0.17,0.048,4,7,2,
0.73,1,1,870,39,1001,0.031,0.17,0.048,4,7,2,
0.74,1,1,870,39,1001,0.031,0.17,0.048,4,7,2,
0.75,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.76,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.77,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.78,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.79,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.80,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.81,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.82,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.83,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.84,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.85,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.86,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.87,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.88,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.89,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.90,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.91,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.92,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.93,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.94,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.95,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.96,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.97,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.98,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
0.99,1,0,871,39,1001,0.031,0.17,0.049,4,7,2,
-0.01,40,871,0,0,1101,0.187,-0.01,0.084,4,7,2,
0.00,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.01,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.02,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.03,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.04,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.05,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.06,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.07,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.08,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.09,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.10,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.11,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.12,28,217,654,12,1101,0.346,0.00,0.196,4,7,2,
0.13,28,216,655,12,1101,0.347,0.13,0.197,4,7,2,
0.14,28,216,655,12,1101,0.347,0.13,0.197,4,7,2,
0.15,28,216,655,12,1101,0.347,0.13,0.197,4,7,2,
0.16,28,216,655,12,1101,0.347,0.13,0.197,4,7,2,
0.17,28,215,656,12,1101,0.347,0.17,0.198,4,7,2,
0.18,28,215,656,12,1101,0.347,0.17,0.198,4,7,2,
0.19,28,215,656,12,1101,0.347,0.17,0.198,4,7,2,
0.20,26,194,677,14,1101,0.342,0.17,0.200,4,7,2,
0.21,26,194,677,14,1101,0.342,0.17,0.200,4,7,2,
0.22,26,194,677,14,1101,0.342,0.17,0.200,4,7,2,
0.23,26,194,677,14,1101,0.342,0.17,0.200,4,7,2,
0.24,26,194,677,14,1101,0.342,0.17,0.200,4,7,2,
0.25,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.26,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.27,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.28,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.29,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.30,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.31,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.32,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.33,22,142,729,18,1101,0.340,0.17,0.216,4,7,2,
0.34,14,64,807,26,1101,0.294,0.17,0.237,4,7,2,
0.35,14,64,807,26,1101,0.294,0.17,0.237,4,7,2,
0.36,14,64,807,26,1101,0.294,0.17,0.237,4,7,2,
0.37,14,64,807,26,1101,0.294,0.17,0.237,4,7,2,
0.38,14,64,807,26,1101,0.294,0.17,0.237,4,7,2,
0.39,14,64,807,26,1101,0.294,0.17,0.237,4,7,2,
0.40,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.41,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.42,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.43,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.44,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.45,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.46,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.47,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.48,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.49,13,58,813,27,1101,0.281,0.17,0.234,4,7,2,
0.50,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.51,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.52,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.53,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.54,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.55,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.56,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.57,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.58,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.59,6,11,860,34,1101,0.169,0.17,0.211,4,7,2,
0.60,5,11,860,35,1101,0.142,0.17,0.179,4,7,2,
0.61,5,11,860,35,1101,0.142,0.17,0.179,4,7,2,
0.62,5,11,860,35,1101,0.142,0.17,0.179,4,7,2,
0.63,5,11,860,35,1101,0.142,0.17,0.179,4,7,2,
0.64,5,11,860,35,1101,0.142,0.17,0.179,4,7,2,
0.65,5,11,860,35,1101,0.142,0.17,0.179,4,7,2,
0.66,5,11,860,35,1101,0.142,0.17,0.179,4,7,2,
0.67,1,4,867,39,1101,0.030,0.17,0.044,4,7,2,
0.68,1,4,867,39,1101,0.030,0.17,0.044,4,7,2,
0.69,1,4,867,39,1101,0.030,0.17,0.044,4,7,2,
0.70,1,4,867,39,1101,0.030,0.17,0.044,4,7,2,
0.71,1,4,867,39,1101,0.030,0.17,0.044,4,7,2,
0.72,1,4,867,39,1101,0.030,0.17,0.044,4,7,2,
0.73,1,4,867,39,1101,0.030,0.17,0.044,4,7,2,
0.74,1,4,867,39,1101,0.030,0.17,0.044,4,7,2,
0.75,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.76,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.77,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.78,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.79,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.80,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.81,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.82,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.83,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.84,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.85,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.86,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.87,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.88,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.89,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.90,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.91,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.92,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.93,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.94,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.95,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.96,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.97,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.98,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
0.99,1,3,868,39,1101,0.030,0.17,0.045,4,7,2,
-0.01,40,871,0,0,1201,0.187,-0.01,0.084,4,7,2,
0.00,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.01,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.02,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.03,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.04,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.05,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.06,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.07,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.08,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.09,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.10,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.11,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.12,29,257,614,11,1201,0.325,0.00,0.178,4,7,2,
0.13,29,256,615,11,1201,0.326,0.13,0.178,4,7,2,
0.14,29,256,615,11,1201,0.326,0.13,0.178,4,7,2,
0.15,29,256,615,11,1201,0.326,0.13,0.178,4,7,2,
0.16,29,256,615,11,1201,0.326,0.13,0.178,4,7,2,
0.17,29,254,617,11,1201,0.327,0.17,0.180,4,7,2,
0.18,29,254,617,11,1201,0.327,0.17,0.180,4,7,2,
0.19,29,254,617,11,1201,0.327,0.17,0.180,4,7,2,
0.20,27,230,641,13,1201,0.324,0.17,0.182,4,7,2,
0.21,27,230,641,13,1201,0.324,0.17,0.182,4,7,2,
0.22,27,230,641,13,1201,0.324,0.17,0.182,4,7,2,
0.23,27,230,641,13,1201,0.324,0.17,0.182,4,7,2,
0.24,27,230,641,13,1201,0.324,0.17,0.182,4,7,2,
0.25,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.26,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.27,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.28,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.29,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.30,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.31,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.32,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.33,23,175,696,17,1201,0.321,0.17,0.193,4,7,2,
0.34,15,85,786,25,1201,0.288,0.17,0.214,4,7,2,
0.35,15,85,786,25,1201,0.288,0.17,0.214,4,7,2,
0.36,15,85,786,25,1201,0.288,0.17,0.214,4,7,2,
0.37,15,85,786,25,1201,0.288,0.17,0.214,4,7,2,
0.38,15,85,786,25,1201,0.288,0.17,0.214,4,7,2,
0.39,15,85,786,25,1201,0.288,0.17,0.214,4,7,2,
0.40,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.41,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.42,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.43,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.44,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.45,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.46,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.47,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.48,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.49,14,78,793,26,1201,0.278,0.17,0.212,4,7,2,
0.50,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.51,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.52,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.53,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.54,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.55,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.56,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.57,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.58,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.59,6,15,856,34,1201,0.166,0.17,0.197,4,7,2,
0.60,5,15,856,35,1201,0.139,0.17,0.167,4,7,2,
0.61,5,15,856,35,1201,0.139,0.17,0.167,4,7,2,
0.62,5,15,856,35,1201,0.139,0.17,0.167,4,7,2,
0.63,5,15,856,35,1201,0.139,0.17,0.167,4,7,2,
0.64,5,15,856,35,1201,0.139,0.17,0.167,4,7,2,
0.65,5,15,856,35,1201,0.139,0.17,0.167,4,7,2,
0.66,5,15,856,35,1201,0.139,0.17,0.167,4,7,2,
