threshold,tp,fp,tn,fn,K,f2,maxat,f1,fold,plus,minus,comment
0.76,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.77,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.78,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.79,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.80,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.81,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.82,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.83,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.84,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.85,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.86,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.87,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.88,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.89,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.90,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.91,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.92,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.93,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.94,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.95,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.96,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.97,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.98,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
0.99,1,1,490,30,3401,0.040,0.17,0.061,LibPNG,2,1,
-0.01,31,491,0,0,3501,0.240,-0.01,0.112,LibPNG,2,1,
0.00,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.01,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.02,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.03,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.04,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.05,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.06,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.07,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.08,31,109,382,0,3501,0.587,0.00,0.363,LibPNG,2,1,
0.09,31,107,384,0,3501,0.592,0.09,0.367,LibPNG,2,1,
0.10,31,106,385,0,3501,0.594,0.10,0.369,LibPNG,2,1,
0.11,31,106,385,0,3501,0.594,0.10,0.369,LibPNG,2,1,
0.12,31,104,387,0,3501,0.598,0.12,0.373,LibPNG,2,1,
0.13,31,96,395,0,3501,0.618,0.13,0.392,LibPNG,2,1,
0.14,31,96,395,0,3501,0.618,0.13,0.392,LibPNG,2,1,
0.15,31,85,406,0,3501,0.646,0.15,0.422,LibPNG,2,1,
0.16,31,85,406,0,3501,0.646,0.15,0.422,LibPNG,2,1,
0.17,31,75,416,0,3501,0.674,0.17,0.453,LibPNG,2,1,
0.18,31,75,416,0,3501,0.674,0.17,0.453,LibPNG,2,1,
0.19,31,75,416,0,3501,0.674,0.17,0.453,LibPNG,2,1,
0.20,28,72,419,3,3501,0.625,0.17,0.427,LibPNG,2,1,
0.21,28,72,419,3,3501,0.625,0.17,0.427,LibPNG,2,1,
0.22,28,72,419,3,3501,0.625,0.17,0.427,LibPNG,2,1,
0.23,28,72,419,3,3501,0.625,0.17,0.427,LibPNG,2,1,
0.24,28,72,419,3,3501,0.625,0.17,0.427,LibPNG,2,1,
0.25,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.26,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.27,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.28,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.29,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.30,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.31,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.32,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.33,10,59,432,21,3501,0.259,0.17,0.200,LibPNG,2,1,
0.34,5,30,461,26,3501,0.157,0.17,0.152,LibPNG,2,1,
0.35,5,30,461,26,3501,0.157,0.17,0.152,LibPNG,2,1,
0.36,5,30,461,26,3501,0.157,0.17,0.152,LibPNG,2,1,
0.37,5,30,461,26,3501,0.157,0.17,0.152,LibPNG,2,1,
0.38,5,30,461,26,3501,0.157,0.17,0.152,LibPNG,2,1,
0.39,5,30,461,26,3501,0.157,0.17,0.152,LibPNG,2,1,
0.40,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.41,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.42,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.43,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.44,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.45,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.46,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.47,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.48,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.49,5,29,462,26,3501,0.158,0.17,0.154,LibPNG,2,1,
0.50,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.51,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.52,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.53,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.54,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.55,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.56,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.57,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.58,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.59,3,6,485,28,3501,0.113,0.17,0.150,LibPNG,2,1,
0.60,3,5,486,28,3501,0.114,0.17,0.154,LibPNG,2,1,
0.61,3,5,486,28,3501,0.114,0.17,0.154,LibPNG,2,1,
0.62,3,5,486,28,3501,0.114,0.17,0.154,LibPNG,2,1,
0.63,3,5,486,28,3501,0.114,0.17,0.154,LibPNG,2,1,
0.64,3,5,486,28,3501,0.114,0.17,0.154,LibPNG,2,1,
0.65,3,5,486,28,3501,0.114,0.17,0.154,LibPNG,2,1,
0.66,3,5,486,28,3501,0.114,0.17,0.154,LibPNG,2,1,
0.67,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.68,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.69,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.70,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.71,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.72,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.73,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.74,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.75,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.76,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.77,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.78,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.79,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.80,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.81,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.82,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.83,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.84,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.85,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.86,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.87,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.88,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.89,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.90,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.91,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.92,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.93,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.94,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.95,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.96,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.97,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.98,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
0.99,1,1,490,30,3501,0.040,0.17,0.061,LibPNG,2,1,
-0.01,31,491,0,0,3601,0.240,-0.01,0.112,LibPNG,2,1,
0.00,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.01,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.02,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.03,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.04,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.05,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.06,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.07,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.08,31,110,381,0,3601,0.585,0.00,0.360,LibPNG,2,1,
0.09,31,108,383,0,3601,0.589,0.09,0.365,LibPNG,2,1,
0.10,31,107,384,0,3601,0.592,0.10,0.367,LibPNG,2,1,
0.11,31,107,384,0,3601,0.592,0.10,0.367,LibPNG,2,1,
0.12,31,105,386,0,3601,0.596,0.12,0.371,LibPNG,2,1,
0.13,31,97,394,0,3601,0.615,0.13,0.390,LibPNG,2,1,
0.14,31,97,394,0,3601,0.615,0.13,0.390,LibPNG,2,1,
0.15,31,86,405,0,3601,0.643,0.15,0.419,LibPNG,2,1,
0.16,31,86,405,0,3601,0.643,0.15,0.419,LibPNG,2,1,
0.17,31,76,415,0,3601,0.671,0.17,0.449,LibPNG,2,1,
0.18,31,76,415,0,3601,0.671,0.17,0.449,LibPNG,2,1,
0.19,31,76,415,0,3601,0.671,0.17,0.449,LibPNG,2,1,
0.20,28,73,418,3,3601,0.622,0.17,0.424,LibPNG,2,1,
0.21,28,73,418,3,3601,0.622,0.17,0.424,LibPNG,2,1,
0.22,28,73,418,3,3601,0.622,0.17,0.424,LibPNG,2,1,
0.23,28,73,418,3,3601,0.622,0.17,0.424,LibPNG,2,1,
0.24,28,73,418,3,3601,0.622,0.17,0.424,LibPNG,2,1,
0.25,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.26,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.27,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.28,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.29,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.30,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.31,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.32,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.33,10,60,431,21,3601,0.258,0.17,0.198,LibPNG,2,1,
0.34,5,31,460,26,3601,0.156,0.17,0.149,LibPNG,2,1,
0.35,5,31,460,26,3601,0.156,0.17,0.149,LibPNG,2,1,
0.36,5,31,460,26,3601,0.156,0.17,0.149,LibPNG,2,1,
0.37,5,31,460,26,3601,0.156,0.17,0.149,LibPNG,2,1,
0.38,5,31,460,26,3601,0.156,0.17,0.149,LibPNG,2,1,
0.39,5,31,460,26,3601,0.156,0.17,0.149,LibPNG,2,1,
0.40,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.41,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.42,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.43,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.44,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.45,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.46,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.47,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.48,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.49,5,30,461,26,3601,0.157,0.17,0.152,LibPNG,2,1,
0.50,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.51,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.52,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.53,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.54,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.55,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.56,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.57,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.58,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.59,3,7,484,28,3601,0.112,0.17,0.146,LibPNG,2,1,
0.60,3,6,485,28,3601,0.113,0.17,0.150,LibPNG,2,1,
0.61,3,6,485,28,3601,0.113,0.17,0.150,LibPNG,2,1,
0.62,3,6,485,28,3601,0.113,0.17,0.150,LibPNG,2,1,
0.63,3,6,485,28,3601,0.113,0.17,0.150,LibPNG,2,1,
0.64,3,6,485,28,3601,0.113,0.17,0.150,LibPNG,2,1,
0.65,3,6,485,28,3601,0.113,0.17,0.150,LibPNG,2,1,
0.66,3,6,485,28,3601,0.113,0.17,0.150,LibPNG,2,1,
0.67,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.68,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.69,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.70,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.71,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.72,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.73,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.74,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.75,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.76,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.77,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.78,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.79,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.80,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.81,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.82,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.83,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.84,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.85,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.86,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.87,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.88,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.89,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.90,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.91,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.92,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.93,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.94,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.95,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.96,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.97,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.98,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
0.99,1,2,489,30,3601,0.039,0.17,0.059,LibPNG,2,1,
-0.01,31,491,0,0,3701,0.240,-0.01,0.112,LibPNG,2,1,
0.00,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.01,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.02,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.03,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.04,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.05,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.06,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.07,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.08,31,110,381,0,3701,0.585,0.00,0.360,LibPNG,2,1,
0.09,31,108,383,0,3701,0.589,0.09,0.365,LibPNG,2,1,
0.10,31,107,384,0,3701,0.592,0.10,0.367,LibPNG,2,1,
0.11,31,107,384,0,3701,0.592,0.10,0.367,LibPNG,2,1,
0.12,31,105,386,0,3701,0.596,0.12,0.371,LibPNG,2,1,
0.13,31,97,394,0,3701,0.615,0.13,0.390,LibPNG,2,1,
0.14,31,97,394,0,3701,0.615,0.13,0.390,LibPNG,2,1,
0.15,31,86,405,0,3701,0.643,0.15,0.419,LibPNG,2,1,
0.16,31,86,405,0,3701,0.643,0.15,0.419,LibPNG,2,1,
0.17,31,76,415,0,3701,0.671,0.17,0.449,LibPNG,2,1,
0.18,31,76,415,0,3701,0.671,0.17,0.449,LibPNG,2,1,
0.19,31,76,415,0,3701,0.671,0.17,0.449,LibPNG,2,1,
0.20,28,73,418,3,3701,0.622,0.17,0.424,LibPNG,2,1,
0.21,28,73,418,3,3701,0.622,0.17,0.424,LibPNG,2,1,
0.22,28,73,418,3,3701,0.622,0.17,0.424,LibPNG,2,1,
0.23,28,73,418,3,3701,0.622,0.17,0.424,LibPNG,2,1,
0.24,28,73,418,3,3701,0.622,0.17,0.424,LibPNG,2,1,
0.25,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.26,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.27,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.28,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.29,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.30,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.31,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.32,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.33,10,60,431,21,3701,0.258,0.17,0.198,LibPNG,2,1,
0.34,5,31,460,26,3701,0.156,0.17,0.149,LibPNG,2,1,
0.35,5,31,460,26,3701,0.156,0.17,0.149,LibPNG,2,1,
0.36,5,31,460,26,3701,0.156,0.17,0.149,LibPNG,2,1,
0.37,5,31,460,26,3701,0.156,0.17,0.149,LibPNG,2,1,
0.38,5,31,460,26,3701,0.156,0.17,0.149,LibPNG,2,1,
0.39,5,31,460,26,3701,0.156,0.17,0.149,LibPNG,2,1,
0.40,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.41,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.42,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.43,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.44,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.45,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.46,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.47,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.48,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.49,5,30,461,26,3701,0.157,0.17,0.152,LibPNG,2,1,
0.50,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.51,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.52,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.53,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.54,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.55,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.56,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.57,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.58,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.59,3,7,484,28,3701,0.112,0.17,0.146,LibPNG,2,1,
0.60,3,6,485,28,3701,0.113,0.17,0.150,LibPNG,2,1,
0.61,3,6,485,28,3701,0.113,0.17,0.150,LibPNG,2,1,
0.62,3,6,485,28,3701,0.113,0.17,0.150,LibPNG,2,1,
0.63,3,6,485,28,3701,0.113,0.17,0.150,LibPNG,2,1,
0.64,3,6,485,28,3701,0.113,0.17,0.150,LibPNG,2,1,
0.65,3,6,485,28,3701,0.113,0.17,0.150,LibPNG,2,1,
0.66,3,6,485,28,3701,0.113,0.17,0.150,LibPNG,2,1,
0.67,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.68,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.69,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.70,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.71,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.72,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.73,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.74,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.75,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.76,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.77,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.78,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.79,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.80,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.81,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.82,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.83,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.84,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.85,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.86,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.87,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.88,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.89,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.90,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.91,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.92,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.93,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.94,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.95,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.96,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.97,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.98,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
0.99,1,2,489,30,3701,0.039,0.17,0.059,LibPNG,2,1,
-0.01,31,491,0,0,3801,0.240,-0.01,0.112,LibPNG,2,1,
0.00,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.01,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.02,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.03,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.04,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.05,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.06,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.07,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.08,31,112,379,0,3801,0.581,0.00,0.356,LibPNG,2,1,
0.09,31,110,381,0,3801,0.585,0.09,0.360,LibPNG,2,1,
0.10,31,109,382,0,3801,0.587,0.10,0.363,LibPNG,2,1,
0.11,31,109,382,0,3801,0.587,0.10,0.363,LibPNG,2,1,
0.12,31,107,384,0,3801,0.592,0.12,0.367,LibPNG,2,1,
0.13,31,99,392,0,3801,0.610,0.13,0.385,LibPNG,2,1,
0.14,31,99,392,0,3801,0.610,0.13,0.385,LibPNG,2,1,
0.15,31,88,403,0,3801,0.638,0.15,0.413,LibPNG,2,1,
0.16,31,88,403,0,3801,0.638,0.15,0.413,LibPNG,2,1,
0.17,31,78,413,0,3801,0.665,0.17,0.443,LibPNG,2,1,
0.18,31,78,413,0,3801,0.665,0.17,0.443,LibPNG,2,1,
0.19,31,78,413,0,3801,0.665,0.17,0.443,LibPNG,2,1,
0.20,28,75,416,3,3801,0.617,0.17,0.418,LibPNG,2,1,
0.21,28,75,416,3,3801,0.617,0.17,0.418,LibPNG,2,1,
0.22,28,75,416,3,3801,0.617,0.17,0.418,LibPNG,2,1,
0.23,28,75,416,3,3801,0.617,0.17,0.418,LibPNG,2,1,
0.24,28,75,416,3,3801,0.617,0.17,0.418,LibPNG,2,1,
0.25,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.26,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.27,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.28,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.29,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.30,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.31,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.32,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.33,10,62,429,21,3801,0.255,0.17,0.194,LibPNG,2,1,
0.34,5,31,460,26,3801,0.156,0.17,0.149,LibPNG,2,1,
0.35,5,31,460,26,3801,0.156,0.17,0.149,LibPNG,2,1,
0.36,5,31,460,26,3801,0.156,0.17,0.149,LibPNG,2,1,
0.37,5,31,460,26,3801,0.156,0.17,0.149,LibPNG,2,1,
0.38,5,31,460,26,3801,0.156,0.17,0.149,LibPNG,2,1,
